一般,公立,國立陽明大學,720705,醫學生物技術暨檢驗學系,88.89,1
一般,私立,長庚大學,720705,醫學生物技術暨檢驗學系,85.96,1
一般,公立,國立臺灣大學,720708,醫學檢驗暨生物技術學系,78.95,1
一般,公立,國立成功大學,720708,醫學檢驗生物技術學系,92.86,1
一般,私立,高雄醫學大學,720708,醫學檢驗生物技術學系,92.5,1
一般,私立,慈濟大學,720708,醫學檢驗生物技術學系,94,1
一般,私立,臺北醫學大學,720708,醫學檢驗暨生物技術學系,89.29,1
一般,私立,中山醫學大學,720708,醫學檢驗暨生物技術學系,90,1
一般,私立,中國醫藥大學,720708,醫學檢驗生物技術學系,80,1
技職,私立,中臺科技大學,720708,醫學檢驗生物技術系,93.27,1
技職,私立,元培醫事科技大學,720708,醫學檢驗生物技術系,80.72,1
技職,私立,中華醫事科技大學,720708,醫學檢驗生物技術系,87.78,1
技職,私立,慈濟科技大學,720712,醫學影像暨放射科學系,75,1
一般,公立,國立陽明大學,720712,生物醫學影像暨放射科學系,93.33,1
一般,私立,長庚大學,720712,醫學影像暨放射科學系,88.57,1
一般,私立,義守大學,720712,醫學影像暨放射科學系,98.08,1
一般,私立,高雄醫學大學,720712,醫學影像暨放射科學系,86.67,1
一般,私立,中山醫學大學,720712,醫學影像暨放射科學系,93.75,1
一般,私立,中國醫藥大學,720712,生物醫學影像暨放射科學學系,100,1
技職,私立,中臺科技大學,720712,醫學影像暨放射科學系,95.24,1
一般,私立,大葉大學,720713,視光學系,90,1
一般,私立,中山醫學大學,720713,視光學系,90,1
技職,私立,元培醫事科技大學,720713,視光系,58.14,1
技職,私立,中臺科技大學,720713,視光系,88.33,1
一般,私立,亞洲大學,720713,視光學系,95.56,1
技職,私立,中華醫事科技大學,720713,視光系,73.21,1
一般,私立,慈濟大學,720714,醫學資訊學系,86.67,1
一般,私立,中山醫學大學,720714,醫學資訊學系,86.67,1
技職,私立,元培醫事科技大學,720717,醫學影像暨放射技術系,82.98,1
