一般,私立,淡江大學,320101,大眾傳播學系,98
一般,私立,中國文化大學,320101,大眾傳播學系,96.61
一般,私立,靜宜大學,320101,大眾傳播學系,100
一般,私立,義守大學,320101,大眾傳播學系,96.36
一般,私立,長榮大學,320101,大眾傳播學系,90.32
一般,私立,玄奘大學,320101,大眾傳播學系,88
一般,公立,國立中正大學,320102,傳播學系,97.73
一般,私立,南華大學,320102,傳播學系,98.25
一般,私立,慈濟大學,320102,傳播學系,95.12
一般,私立,佛光大學,320102,傳播學系,92.5
一般,公立,國立交通大學,320103,傳播與科技學系,100
一般,私立,大葉大學,320104,傳播藝術學士學位學程,96.77
技職,私立,朝陽科技大學,320104,傳播藝術系,98.04
技職,私立,文藻外語大學,320104,傳播藝術系,97.94
技職,私立,和春技術學院,320104,傳播藝術系,12
一般,私立,淡江大學,320105,資訊傳播學系,97
一般,私立,中國文化大學,320105,資訊傳播學系,95.76
一般,私立,靜宜大學,320105,資訊傳播工程學系,96.55
一般,私立,元智大學,320105,資訊傳播學系,96.64
一般,私立,世新大學,320105,資訊傳播學系,100
一般,私立,銘傳大學,320105,資訊傳播工程學系,98.21
技職,私立,南臺科技大學,320105,資訊傳播系,98.94
技職,私立,崑山科技大學,320105,資訊傳播系,93.33
技職,私立,高苑科技大學,320105,資訊傳播系,66
一般,私立,亞洲大學,320105,資訊傳播學系,98.18
一般,私立,開南大學,320105,資訊傳播學系,81.61
一般,私立,明道大學,320105,資訊傳播學系,56
技職,私立,醒吾科技大學,320105,資訊傳播系,90.91
一般,私立,康寧大學,320105,資訊傳播學系,46
技職,私立,崑山科技大學,320107,視訊傳播設計系,97.14
技職,私立,中州科技大學,320107,視訊傳播系,74
