一般,公立,國立成功大學,580101,建築學系,96.49,1
技職,公立,國立臺灣科技大學,580101,建築系,100,1
技職,公立,國立臺北科技大學,580101,建築系,100,1
一般,公立,國立聯合大學,580101,建築學系,97.83,1
一般,公立,國立金門大學,580101,建築學系,90,1
一般,私立,東海大學,580101,建築學系,97.14,1
一般,私立,中原大學,580101,建築學系,96.3,1
一般,私立,淡江大學,580101,建築學系,96.67,1
一般,私立,逢甲大學,580101,建築學系,97.78,1
一般,私立,華梵大學,580101,建築學系,86.67,1
一般,私立,銘傳大學,580101,建築學系,100,1
技職,私立,朝陽科技大學,580101,建築系,100,1
技職,私立,高苑科技大學,580101,建築系,88.62,1
技職,私立,中華科技大學,580101,建築系,85.09,1
技職,私立,中國科技大學,580101,建築系,95.37,1
技職,私立,華夏科技大學,580101,建築系,90.91,1
一般,私立,實踐大學,580102,建築設計學系,97.83,1
一般,私立,中國文化大學,580108,建築及都市設計學系,98.31,1
一般,私立,中華大學,580109,建築與都市計畫學系,94.03,1
一般,私立,南華大學,580113,建築與景觀學系,96.43,1
