技職,公立,國立臺中科技大學,230401,室內設計系,100
一般,私立,中原大學,230401,室內設計學系,100
技職,私立,樹德科技大學,230401,室內設計系,97
技職,私立,中國科技大學,230401,室內設計系,93.61
一般,私立,亞洲大學,230401,室內設計學系,100
技職,私立,南榮科技大學,230401,室內設計系,66
技職,私立,台南應用科技大學,230401,室內設計系,97.14
技職,私立,東南科技大學,230401,室內設計系,44.24
技職,私立,華夏科技大學,230401,室內設計系,76.36
技職,私立,桃園創新技術學院,230401,室內設計系,25.93
技職,私立,東方設計學院,230401,室內設計系,43.75
技職,私立,蘭陽技術學院,230401,室內設計系,34
一般,私立,大葉大學,230402,空間設計學系,97.27
技職,私立,崑山科技大學,230402,空間設計系,94.17
技職,私立,建國科技大學,230402,空間設計系,72
技職,私立,德霖技術學院,230402,空間設計系,62.63
技職,公立,國立雲林科技大學,230404,建築與室內設計系,100
技職,私立,正修科技大學,230404,建築與室內設計系,94.25
