一般,公立,國立清華大學,520401,化學工程學系,94.34,1
一般,公立,國立臺灣大學,520401,化學工程學系,99.13,1
一般,公立,國立成功大學,520401,化學工程學系,92.81,1
一般,公立,國立中興大學,520401,化學工程學系,97.92,1
一般,公立,國立中正大學,520401,化學工程學系,89.58,1
技職,公立,國立臺灣科技大學,520401,化學工程系,100,1
一般,公立,國立聯合大學,520401,化學工程學系,94.05,1
一般,私立,中原大學,520401,化學工程學系,96.91,1
一般,私立,逢甲大學,520401,化學工程學系,99.09,1
一般,私立,義守大學,520401,化學工程學系,95.83,1
一般,私立,大同大學,520401,化學工程學系,96.08,1
技職,私立,明志科技大學,520401,化學工程系,100,1
技職,公立,國立臺北科技大學,520402,化學工程與生物科技系,100,1
一般,公立,國立中央大學,520403,化學工程與材料工程學系,90.38,1
一般,公立,國立高雄大學,520403,化學工程及材料工程學系,95.12,1
技職,公立,國立雲林科技大學,520403,化學工程與材料工程系,100,1
技職,公立,國立高雄應用科技大學,520403,化學工程與材料工程系,97.5,1
一般,公立,國立宜蘭大學,520403,化學工程與材料工程學系,95.74,1
技職,公立,國立勤益科技大學,520403,化工與材料工程系,100,1
一般,私立,東海大學,520403,化學工程與材料工程學系,97.5,1
一般,私立,淡江大學,520403,化學工程與材料工程學系,97.5,1
一般,私立,中國文化大學,520403,化學工程與材料工程學系,93.64,1
一般,私立,長庚大學,520403,化工與材料工程學系,96.43,1
技職,私立,南臺科技大學,520403,化學工程與材料工程系,98.18,1
技職,私立,龍華科技大學,520403,化工與材料工程系,94.87,1
一般,私立,元智大學,520404,化學工程與材料科學學系,94.17,1
技職,私立,明新科技大學,520404,化學工程與材料科技系,82,1
技職,公立,國立臺北科技大學,520408,分子科學與工程系,100,1
