一般,公立,國立清華大學,520101,電機工程學系,96.33,1
一般,公立,國立臺灣大學,520101,電機工程學系,98.73,1
一般,公立,國立臺灣師範大學,520101,電機工程學系,100,1
一般,公立,國立成功大學,520101,電機工程學系,96.58,1
一般,公立,國立中興大學,520101,電機工程學系,98.85,1
一般,公立,國立交通大學,520101,電機工程學系,98,1
一般,公立,國立中央大學,520101,電機工程學系,95.15,1
一般,公立,國立中山大學,520101,電機工程學系,96.46,1
一般,公立,國立臺灣海洋大學,520101,電機工程學系,97.92,1
一般,公立,國立中正大學,520101,電機工程學系,96.25,1
一般,公立,國立彰化師範大學,520101,電機工程學系,100,1
一般,公立,國立臺北大學,520101,電機工程學系,95,1
一般,公立,國立嘉義大學,520101,電機工程學系,96,1
一般,公立,國立高雄大學,520101,電機工程學系,94.12,1
一般,公立,國立東華大學,520101,電機工程學系,98.28,1
一般,公立,國立暨南國際大學,520101,電機工程學系,98.18,1
技職,公立,國立臺灣科技大學,520101,電機工程系,100,1
技職,公立,國立雲林科技大學,520101,電機工程系,97.27,1
技職,公立,國立臺北科技大學,520101,電機工程系,100,1
技職,公立,國立高雄應用科技大學,520101,電機工程系,99.29,1
一般,公立,國立宜蘭大學,520101,電機工程學系,96.34,1
一般,公立,國立聯合大學,520101,電機工程學系,90.24,1
技職,公立,國立虎尾科技大學,520101,電機工程系,100,1
一般,公立,國立臺南大學,520101,電機工程學系,95.35,1
技職,公立,國立澎湖科技大學,520101,電機工程系,72.92,1
技職,公立,國立勤益科技大學,520101,電機工程系,99.25,1
一般,私立,東海大學,520101,電機工程學系,91.43,1
一般,私立,輔仁大學,520101,電機工程學系,98.21,1
一般,私立,中原大學,520101,電機工程學系,96.81,1
一般,私立,淡江大學,520101,電機工程學系,97.78,1
一般,私立,中國文化大學,520101,電機工程學系,93.07,1
一般,私立,逢甲大學,520101,電機工程學系,96.43,1
一般,私立,長庚大學,520101,電機工程學系,95.15,1
一般,私立,元智大學,520101,電機工程學系,97.5,1
一般,私立,中華大學,520101,電機工程學系,90,1
一般,私立,大葉大學,520101,電機工程學系,95.08,1
一般,私立,義守大學,520101,電機工程學系,92.57,1
一般,私立,大同大學,520101,電機工程學系,100,1
技職,私立,南臺科技大學,520101,電機工程系,96,1
技職,私立,崑山科技大學,520101,電機工程系,86.92,1
技職,私立,龍華科技大學,520101,電機工程系,95.92,1
技職,私立,明新科技大學,520101,電機工程系,94.67,1
技職,私立,健行科技大學,520101,電機工程系,60.67,1
技職,私立,正修科技大學,520101,電機工程系,88.7,1
技職,私立,建國科技大學,520101,電機工程系,77.27,1
技職,私立,明志科技大學,520101,電機工程系,100,1
技職,私立,高苑科技大學,520101,電機工程系,78.18,1
技職,私立,聖約翰科技大學,520101,電機工程系,58.97,1
技職,私立,遠東科技大學,520101,電機工程系,40,1
技職,私立,東南科技大學,520101,電機工程系,64,1
技職,私立,中華科技大學,520101,電機工程系,51.9,1
技職,私立,吳鳳科技大學,520101,電機工程系,54.07,1
技職,私立,修平科技大學,520101,電機工程系,87.1,1
技職,私立,臺北城市科技大學,520101,電機工程系,96.77,1
技職,私立,華夏科技大學,520101,電機工程系,78,1
技職,私立,和春技術學院,520101,電機工程系,18.33,1
技職,私立,亞東技術學院,520101,電機工程系,96.21,1
技職,私立,黎明技術學院,520101,電機工程系,66.67,1
技職,私立,南榮科技大學,520101,電機工程系,58.44,1
一般,公立,國立交通大學,520103,電子工程學系,96.2,1
一般,公立,國立高雄師範大學,520103,電子工程學系,93.18,1
一般,公立,國立彰化師範大學,520103,電子工程學系,90.7,1
技職,公立,國立臺灣科技大學,520103,電子工程系,100,1
技職,公立,國立雲林科技大學,520103,電子工程系,99.09,1
技職,公立,國立臺北科技大學,520103,電子工程系,100,1
技職,公立,國立高雄第一科技大學,520103,電子工程系,100,1
技職,公立,國立高雄應用科技大學,520103,電子工程系,97.76,1
一般,公立,國立宜蘭大學,520103,電子工程學系,95.24,1
一般,公立,國立聯合大學,520103,電子工程學系,93.89,1
技職,公立,國立虎尾科技大學,520103,電子工程系,100,1
技職,公立,國立高雄海洋科技大學,520103,微電子工程系,98,1
技職,公立,國立勤益科技大學,520103,電子工程系,100,1
一般,公立,國立金門大學,520103,電子工程學系,98.72,1
一般,私立,中原大學,520103,電子工程學系,95.95,1
一般,私立,逢甲大學,520103,電子工程學系,98.21,1
一般,私立,長庚大學,520103,電子工程學系,96,1
一般,私立,中華大學,520103,電子工程學系,90,1
一般,私立,華梵大學,520103,電子工程學系,26.67,1
一般,私立,義守大學,520103,電子工程學系,97.73,1
一般,私立,銘傳大學,520103,電子工程學系,95.54,1
技職,私立,南臺科技大學,520103,電子工程系,91.46,1
技職,私立,崑山科技大學,520103,電子工程系,78.89,1
技職,私立,龍華科技大學,520103,電子工程系,94.4,1
技職,私立,明新科技大學,520103,電子工程系,96.11,1
技職,私立,健行科技大學,520103,電子工程系,54,1
技職,私立,正修科技大學,520103,電子工程系,83,1
技職,私立,建國科技大學,520103,電子工程系,49.09,1
技職,私立,明志科技大學,520103,電子工程系,97.8,1
技職,私立,高苑科技大學,520103,電子工程系,75.93,1
技職,私立,聖約翰科技大學,520103,電子工程系,58.57,1
技職,私立,景文科技大學,520103,電子工程系,61.96,1
技職,私立,南開科技大學,520103,電子工程系,48,1
技職,私立,中華科技大學,520103,電子工程系,68.42,1
技職,私立,中州科技大學,520103,電子工程系,-,1
技職,私立,華夏科技大學,520103,電子工程系,56.25,1
技職,私立,亞東技術學院,520103,電子工程系,96.95,1
技職,私立,德霖技術學院,520103,電子工程系,51.02,1
技職,私立,東南科技大學,520103,電子工程系,36.67,1
技職,私立,修平科技大學,520103,電子工程系,65.26,1
一般,私立,逢甲大學,520105,光電學系,95.54,1
一般,公立,國立成功大學,520106,光電科學與工程學系,94,1
一般,公立,國立交通大學,520106,光電工程學系,97.14,1
一般,公立,國立中央大學,520106,光電科學與工程學系,95,1
一般,公立,國立中山大學,520106,光電工程學系,100,1
一般,公立,國立東華大學,520106,光電工程學系,97.78,1
技職,公立,國立臺北科技大學,520106,光電工程系,100,1
一般,公立,國立聯合大學,520106,光電工程學系,96.55,1
技職,公立,國立虎尾科技大學,520106,光電工程系,100,1
一般,私立,元智大學,520106,光電工程學系,91.67,1
技職,私立,南臺科技大學,520106,光電工程系,94,1
技職,私立,崑山科技大學,520106,光電工程系,75.56,1
一般,公立,國立臺灣海洋大學,520109,光電與材料科技學士學位學程,93.33,1
技職,私立,中華科技大學,520112,航空電子系,91.67,1
一般,公立,國立清華大學,520114,資訊工程學系,99.21,1
一般,公立,國立臺灣大學,520114,資訊工程學系,100,1
一般,公立,國立臺灣師範大學,520114,資訊工程學系,95.45,1
一般,公立,國立成功大學,520114,資訊工程學系,96.08,1
一般,公立,國立交通大學,520114,資訊工程學系,97.59,1
一般,公立,國立中央大學,520114,資訊工程學系,96.15,1
一般,公立,國立中山大學,520114,資訊工程學系,94,1
一般,公立,國立臺灣海洋大學,520114,資訊工程學系,97.96,1
一般,公立,國立中正大學,520114,資訊工程學系,95.56,1
一般,公立,國立彰化師範大學,520114,資訊工程學系,94.74,1
一般,公立,國立臺北大學,520114,資訊工程學系,92,1
一般,公立,國立嘉義大學,520114,資訊工程學系,98,1
一般,公立,國立高雄大學,520114,資訊工程學系,97.5,1
一般,公立,國立東華大學,520114,資訊工程學系,92.98,1
一般,公立,國立暨南國際大學,520114,資訊工程學系,97.92,1
技職,公立,國立臺灣科技大學,520114,資訊工程系,100,1
技職,公立,國立雲林科技大學,520114,資訊工程系,100,1
技職,公立,國立臺北科技大學,520114,資訊工程系,97.14,1
技職,公立,國立高雄應用科技大學,520114,資訊工程系,100,1
一般,公立,國立臺東大學,520114,資訊工程學系,91,1
一般,公立,國立宜蘭大學,520114,資訊工程學系,92.86,1
一般,公立,國立聯合大學,520114,資訊工程學系,100,1
技職,公立,國立虎尾科技大學,520114,資訊工程系,96.59,1
一般,公立,國立臺南大學,520114,資訊工程學系,92.5,1
一般,公立,國立臺中教育大學,520114,資訊工程學系,94,1
技職,公立,國立澎湖科技大學,520114,資訊工程系,79.17,1
技職,公立,國立勤益科技大學,520114,資訊工程系,97.87,1
一般,公立,國立金門大學,520114,資訊工程學系,90,1
技職,公立,國立臺中科技大學,520114,資訊工程系,97.56,1
一般,公立,國立屏東大學,520114,資訊工程學系,97.96,1
一般,私立,東海大學,520114,資訊工程學系,99.17,1
一般,私立,輔仁大學,520114,資訊工程學系,97.32,1
一般,私立,中原大學,520114,資訊工程學系,98,1
一般,私立,淡江大學,520114,資訊工程學系,97.33,1
一般,私立,中國文化大學,520114,資訊工程學系,92.04,1
一般,私立,逢甲大學,520114,資訊工程學系,96.43,1
一般,私立,靜宜大學,520114,資訊工程學系,97.32,1
一般,私立,長庚大學,520114,資訊工程學系,98.21,1
一般,私立,元智大學,520114,資訊工程學系,95.95,1
一般,私立,中華大學,520114,資訊工程學系,92.25,1
一般,私立,大葉大學,520114,資訊工程學系,96.08,1
一般,私立,義守大學,520114,資訊工程學系,94.64,1
一般,私立,銘傳大學,520114,資訊工程學系,98.21,1
技職,私立,朝陽科技大學,520114,資訊工程系,95.28,1
一般,私立,南華大學,520114,資訊工程學系,92.13,1
一般,私立,真理大學,520114,資訊工程學系,87.27,1
一般,私立,大同大學,520114,資訊工程學系,96.12,1
技職,私立,南臺科技大學,520114,資訊工程系,96.81,1
技職,私立,崑山科技大學,520114,資訊工程系,96.67,1
技職,私立,樹德科技大學,520114,資訊工程系,91,1
技職,私立,明新科技大學,520114,資訊工程系,97,1
一般,私立,長榮大學,520114,資訊工程學系,85.23,1
技職,私立,弘光科技大學,520114,資訊工程系,88.37,1
技職,私立,健行科技大學,520114,資訊工程系,73.78,1
技職,私立,正修科技大學,520114,資訊工程系,91.76,1
技職,私立,萬能科技大學,520114,資訊工程系,44.74,1
技職,私立,聖約翰科技大學,520114,資訊工程系,65.74,1
技職,私立,中國科技大學,520114,資訊工程系,82,1
一般,私立,亞洲大學,520114,資訊工程學系,98.88,1
技職,私立,遠東科技大學,520114,資訊工程系,40,1
技職,私立,臺北城市科技大學,520114,資訊工程系,90.32,1
技職,私立,德霖技術學院,520114,資訊工程系,84,1
技職,私立,中華科技大學,520114,資訊工程系,36.36,1
技職,私立,吳鳳科技大學,520114,資訊工程系,40,1
技職,私立,華夏科技大學,520114,資訊工程系,55.56,1
技職,私立,桃園創新技術學院,520114,資訊工程系,20.83,1
技職,私立,和春技術學院,520114,資訊工程系,7.5,1
技職,私立,元培醫事科技大學,520114,資訊工程系,34.23,1
技職,私立,景文科技大學,520114,資訊工程系,86.96,1
一般,公立,國立政治大學,520116,資訊科學系,95.74,1
一般,公立,國立臺北教育大學,520116,資訊科學系,100,1
一般,公立,國立屏東大學,520116,資訊科學系,98,1
一般,公立,臺北市立大學,520116,資訊科學系,100,1
技職,私立,龍華科技大學,520117,資訊網路工程系,100,1
一般,公立,國立中興大學,520119,資訊科學與工程學系,100,1
技職,公立,國立虎尾科技大學,520121,自動化工程系,98.86,1
技職,私立,建國科技大學,520121,自動化工程系,51.82,1
技職,私立,南開科技大學,520121,自動化工程系,88.57,1
技職,私立,黎明技術學院,520122,電資學士班學位學程,26.67,1
技職,公立,國立澎湖科技大學,520123,電信工程系,91.67,1
技職,公立,國立高雄海洋科技大學,520124,電訊工程系,100,1
一般,公立,國立臺灣海洋大學,520125,通訊與導航工程學系,98,1
一般,公立,國立中央大學,520126,通訊工程學系,100,1
一般,公立,國立中正大學,520126,通訊工程學系,93.33,1
一般,公立,國立高雄師範大學,520126,光電與通訊工程學系,93.18,1
一般,公立,國立臺北大學,520126,通訊工程學系,97.5,1
