一般,私立,義守大學,220321,應用日語學系,95
一般,私立,銘傳大學,220321,應用日語學系,96.67
一般,私立,真理大學,220321,應用日語學系,88.18
技職,私立,南臺科技大學,220321,應用日語系,96.94
一般,私立,長榮大學,220321,應用日語學系,98.75
一般,私立,開南大學,220321,應用日語學系,89.38
一般,私立,明道大學,220321,應用日語學系,90.65
技職,私立,育達科技大學,220321,應用日語系,54.96
技職,私立,吳鳳科技大學,220321,應用日語系,62.32
技職,私立,修平科技大學,220321,應用日語系,90.48
技職,私立,致理科技大學,220321,應用日語系,94.9
技職,私立,南榮科技大學,220321,應用日語系,43.33
一般,公立,國立政治大學,220322,阿拉伯語文學系,95.65
一般,私立,淡江大學,220323,俄國語文學系,98.33
一般,私立,中國文化大學,220323,俄國語文學系,96.15
一般,公立,國立政治大學,220324,韓國語文學系,100
一般,私立,中國文化大學,220324,韓國語文學系,94.64
一般,私立,輔仁大學,220325,義大利語文學系,96.55
一般,公立,國立政治大學,220326,土耳其語文學系,100
一般,公立,國立政治大學,220327,歐洲語文學系,100
一般,公立,國立政治大學,220333,斯拉夫語文學系,100
一般,公立,國立高雄大學,220335,東亞語文學系,97.67
一般,私立,實踐大學,220338,應用日文學系,88.89
技職,私立,遠東科技大學,220339,觀光英語系,86.67
一般,私立,東海大學,220341,日本語言文化學系,99
一般,私立,淡江大學,220342,英美語言文化學系全英語學士班,98
一般,私立,大葉大學,220345,文創產業國際人才學士學位學程,88.89
一般,私立,靜宜大學,220346,寰宇外語教育學士學位學程,96.67
