一般,公立,國立政治大學,340301,企業管理學系,96.51,1
一般,公立,國立臺灣師範大學,340301,企業管理學系,100,1
一般,公立,國立成功大學,340301,企業管理學系,100,1
一般,公立,國立中興大學,340301,企業管理學系,98.11,1
一般,公立,國立中央大學,340301,企業管理學系,96.36,1
一般,公立,國立中山大學,340301,企業管理學系,97.5,1
一般,公立,國立中正大學,340301,企業管理學系,95.45,1
一般,公立,國立彰化師範大學,340301,企業管理學系,93.62,1
一般,公立,國立臺北大學,340301,企業管理學系,97.27,1
一般,公立,國立嘉義大學,340301,企業管理學系,100,1
一般,公立,國立東華大學,340301,企業管理學系,97.92,1
技職,公立,國立臺灣科技大學,340301,企業管理系,100,1
技職,公立,國立雲林科技大學,340301,企業管理系,100,1
技職,公立,國立屏東科技大學,340301,企業管理系,96.3,1
技職,公立,國立高雄應用科技大學,340301,企業管理系,100,1
技職,公立,國立虎尾科技大學,340301,企業管理系,98.89,1
技職,公立,國立勤益科技大學,340301,企業管理系,98.94,1
一般,公立,國立金門大學,340301,企業管理學系,92.31,1
技職,公立,國立臺中科技大學,340301,企業管理系,100,1
技職,公立,國立臺北商業大學,340301,企業管理系,100,1
一般,公立,國立屏東大學,340301,企業管理學系,98,1
一般,私立,東海大學,340301,企業管理學系,96.25,1
一般,私立,輔仁大學,340301,企業管理學系,98.17,1
一般,私立,東吳大學,340301,企業管理學系,96.96,1
一般,私立,中原大學,340301,企業管理學系,97.09,1
一般,私立,淡江大學,340301,企業管理學系,99.17,1
一般,私立,逢甲大學,340301,企業管理學系,96.43,1
一般,私立,靜宜大學,340301,企業管理學系,94.48,1
一般,私立,中華大學,340301,企業管理學系,80.73,1
一般,私立,大葉大學,340301,企業管理學系,84.27,1
一般,私立,義守大學,340301,企業管理學系,91.92,1
一般,私立,世新大學,340301,企業管理學系,94,1
一般,私立,銘傳大學,340301,企業管理學系,97.55,1
一般,私立,實踐大學,340301,企業管理學系,98,1
技職,私立,朝陽科技大學,340301,企業管理系,97.42,1
一般,私立,南華大學,340301,企業管理學系,91.01,1
一般,私立,真理大學,340301,企業管理學系,87.07,1
技職,私立,南臺科技大學,340301,企業管理系,96,1
技職,私立,崑山科技大學,340301,企業管理系,85.56,1
技職,私立,樹德科技大學,340301,企業管理系,87,1
技職,私立,龍華科技大學,340301,企業管理系,93.88,1
技職,私立,明新科技大學,340301,企業管理系,96,1
一般,私立,長榮大學,340301,企業管理學系,81.88,1
技職,私立,健行科技大學,340301,企業管理系,82.67,1
技職,私立,正修科技大學,340301,企業管理系,89.83,1
技職,私立,萬能科技大學,340301,企業管理系,43.12,1
一般,私立,玄奘大學,340301,企業管理學系,60,1
技職,私立,高苑科技大學,340301,企業管理系,64.52,1
技職,私立,聖約翰科技大學,340301,企業管理系,63.24,1
技職,私立,嶺東科技大學,340301,企業管理系,88,1
技職,私立,台南應用科技大學,340301,企業管理系,90,1
技職,私立,中國科技大學,340301,企業管理系,85.21,1
技職,私立,景文科技大學,340301,企業管理系,94.57,1
技職,私立,德明財經科技大學,340301,企業管理系,97.93,1
技職,私立,僑光科技大學,340301,企業管理系,97.5,1
技職,私立,醒吾科技大學,340301,企業管理系,80,1
技職,私立,致理科技大學,340301,企業管理系,96.4,1
一般,私立,明道大學,340301,企業管理學系,78.85,1
技職,私立,中華科技大學,340301,企業管理系,53.7,1
技職,私立,美和科技大學,340301,企業管理系,76.67,1
一般,私立,中信金融管理學院,340301,企業管理學系,100,1
技職,私立,和春技術學院,340301,企業管理系,60,1
技職,私立,遠東科技大學,340301,企業管理系,77.27,1
技職,私立,東南科技大學,340301,企業管理系,27,1
技職,私立,南開科技大學,340301,企業管理系,79.59,1
技職,私立,環球科技大學,340301,企業管理系,66.67,1
技職,私立,臺北城市科技大學,340301,企業管理系,92.86,1
技職,私立,桃園創新技術學院,340301,企業管理系,25.53,1
技職,私立,元培醫事科技大學,340301,企業管理系,61.54,1
一般,私立,台灣首府大學,340301,企業管理學系,40,1
技職,私立,華夏科技大學,340301,企業管理系,71.11,1
技職,私立,德霖技術學院,340301,企業管理系,67,1
技職,私立,黎明技術學院,340301,企業管理系,64.44,1
技職,私立,南榮科技大學,340301,企業管理系,65,1
一般,私立,康寧大學,340301,企業管理學系,38,1
一般,公立,國立臺灣大學,340302,工商管理學系,94.85,1
一般,私立,長庚大學,340302,工商管理學系,83.33,1
技職,公立,國立臺北科技大學,340303,經營管理系,100,1
一般,公立,國立聯合大學,340303,經營管理學系,92.86,1
一般,公立,國立臺南大學,340303,經營與管理學系,100,1
