一般,公立,國立臺灣師範大學,210401,音樂學系,100
一般,公立,國立中山大學,210401,音樂學系,94.74
一般,公立,國立高雄師範大學,210401,音樂學系,93.1
一般,公立,國立嘉義大學,210401,音樂學系,94
一般,公立,國立東華大學,210401,音樂學系,87.5
一般,公立,國立臺北藝術大學,210401,音樂學系,100
一般,公立,國立臺灣藝術大學,210401,音樂學系,98.21
一般,公立,國立臺東大學,210401,音樂學系,100
一般,公立,國立臺南藝術大學,210401,音樂學系,100
一般,公立,國立臺南大學,210401,音樂學系,95.12
一般,公立,國立臺北教育大學,210401,音樂學系,94.29
一般,公立,國立新竹教育大學,210401,音樂學系,93.33
一般,公立,國立臺中教育大學,210401,音樂學系,80.95
一般,公立,國立屏東大學,210401,音樂學系,86.67
一般,私立,東海大學,210401,音樂學系,78.13
一般,私立,輔仁大學,210401,音樂學系,97.44
一般,私立,東吳大學,210401,音樂學系,98.31
一般,私立,中國文化大學,210401,音樂學系,94
一般,私立,實踐大學,210401,音樂學系,97.5
一般,公立,臺北市立大學,210401,音樂學系,100
一般,公立,國立臺灣藝術大學,210402,中國音樂學系,100
一般,公立,國立臺南藝術大學,210402,中國音樂學系,96.67
一般,私立,中國文化大學,210402,中國音樂學系,86
一般,私立,真理大學,210404,音樂應用學系,94
一般,公立,國立臺南藝術大學,210405,應用音樂學系,97.5
一般,私立,南華大學,210406,民族音樂學系,100
技職,公立,國立臺灣戲曲學院,210407,戲曲音樂學系,100
一般,公立,國立臺北藝術大學,210408,傳統音樂學系,83.33
技職,私立,南臺科技大學,210414,流行音樂產業系,86.36
