一般,私立,淡江大學,840101,運輸管理學系,98.33,1
一般,私立,逢甲大學,840102,運輸科技與管理學系,96.15,1
一般,私立,中華大學,840102,運輸科技與物流管理學系,83.05,1
一般,私立,開南大學,840102,運輸科技與管理學系,84.91,1
一般,公立,國立成功大學,840104,交通管理科學系,94.74,1
一般,公立,國立臺灣海洋大學,840106,航運管理學系,95,1
技職,公立,國立高雄海洋科技大學,840106,航運管理系,98.81,1
技職,公立,國立澎湖科技大學,840106,航運管理系,93.75,1
一般,私立,長榮大學,840106,航運管理學系,93.97,1
技職,公立,國立高雄海洋科技大學,840107,航運技術系,100,1
一般,私立,開南大學,840108,物流與航運管理學系,90.38,1
一般,公立,國立臺灣海洋大學,840114,運輸科學系,96.7,1
一般,公立,國立交通大學,840117,運輸與物流管理學系,94,1
技職,私立,台北海洋技術學院,840121,海空物流與行銷系,46.36,1
