一般,公立,國立臺灣大學,760301,社會工作學系,97.83,1
一般,公立,國立臺北大學,760301,社會工作學系,100,1
一般,公立,國立暨南國際大學,760301,社會政策與社會工作學系,93.75,1
技職,公立,國立屏東科技大學,760301,社會工作系,97.83,1
一般,公立,國立金門大學,760301,社會工作學系,84.21,1
一般,私立,東海大學,760301,社會工作學系,97.5,1
一般,私立,輔仁大學,760301,社會工作學系,100,1
一般,私立,東吳大學,760301,社會工作學系,96.61,1
一般,私立,實踐大學,760301,社會工作學系,97,1
技職,私立,朝陽科技大學,760301,社會工作系,95.19,1
技職,私立,嘉南藥理大學,760301,社會工作系,89.63,1
技職,私立,樹德科技大學,760301,社會工作學士學位學程,93.33,1
一般,私立,慈濟大學,760301,社會工作學系,94,1
一般,私立,長榮大學,760301,社會工作學系,100,1
技職,私立,大仁科技大學,760301,社會工作系,52.14,1
技職,私立,美和科技大學,760301,社會工作系,58,1
一般,私立,亞洲大學,760301,社會工作學系,95.24,1
一般,私立,高雄醫學大學,760303,醫學社會學與社會工作學系,95,1
一般,私立,中山醫學大學,760303,醫學社會暨社會工作學系,94,1
一般,公立,國立中正大學,760304,社會福利學系,95.56,1
一般,私立,中國文化大學,760304,社會福利學系,98.28,1
一般,私立,靜宜大學,760307,社會工作與兒童少年福利學系,94.92,1
技職,私立,育達科技大學,760308,健康照顧社會工作系,59.72,1
技職,私立,台北海洋技術學院,760308,健康照顧社會工作系,81,1
一般,私立,玄奘大學,760309,社會福利與社會工作學系,77.5,1
技職,私立,大同技術學院,760310,社會工作與服務管理系,60,1
