一般,公立,國立清華大學,520201,動力機械工程學系,95.24,1
一般,公立,國立臺灣大學,520201,機械工程學系,99.29,1
一般,公立,國立成功大學,520201,機械工程學系,96.2,1
一般,公立,國立中興大學,520201,機械工程學系,97.83,1
一般,公立,國立交通大學,520201,機械工程學系,97.06,1
一般,公立,國立中央大學,520201,機械工程學系,96.77,1
一般,公立,國立中正大學,520201,機械工程學系,94.79,1
技職,公立,國立臺灣科技大學,520201,機械工程系,100,1
技職,公立,國立雲林科技大學,520201,機械工程系,100,1
技職,公立,國立屏東科技大學,520201,機械工程系,96.43,1
技職,公立,國立臺北科技大學,520201,機械工程系,100,1
技職,公立,國立高雄應用科技大學,520201,機械工程系,99.3,1
一般,公立,國立聯合大學,520201,機械工程學系,92.53,1
技職,公立,國立虎尾科技大學,520201,動力機械工程系,97.78,1
技職,公立,國立勤益科技大學,520201,機械工程系,96.88,1
一般,私立,中原大學,520201,機械工程學系,98.15,1
一般,私立,中國文化大學,520201,機械工程學系,97.3,1
一般,私立,長庚大學,520201,機械工程學系,95.83,1
一般,私立,元智大學,520201,機械工程學系,97.48,1
一般,私立,中華大學,520201,機械工程學系,90.74,1
一般,私立,大同大學,520201,機械工程學系,93.14,1
技職,私立,南臺科技大學,520201,機械工程系,90.33,1
技職,私立,崑山科技大學,520201,機械工程系,89.7,1
技職,私立,龍華科技大學,520201,機械工程系,92,1
技職,私立,明新科技大學,520201,機械工程系,92,1
技職,私立,健行科技大學,520201,機械工程系,86,1
技職,私立,正修科技大學,520201,機械工程系,87.59,1
技職,私立,建國科技大學,520201,機械工程系,74.17,1
技職,私立,明志科技大學,520201,機械工程系,96.12,1
技職,私立,遠東科技大學,520201,機械工程系,55.29,1
技職,私立,中華科技大學,520201,機械工程系,85.37,1
技職,私立,東南科技大學,520201,機械工程系,69.29,1
技職,私立,南榮科技大學,520201,機械工程系,73.83,1
技職,私立,大漢技術學院,520201,機械工程系,42.86,1
技職,私立,德霖技術學院,520201,機械工程系,81.63,1
技職,私立,修平科技大學,520201,機械工程系,65.52,1
技職,私立,亞東技術學院,520201,機械工程系,96.85,1
技職,私立,華夏科技大學,520201,機械工程系,58.52,1
技職,私立,南開科技大學,520201,機械工程系,68.42,1
技職,私立,吳鳳科技大學,520201,機械工程系,35,1
技職,私立,桃園創新技術學院,520201,機械工程系,48.65,1
技職,私立,臺北城市科技大學,520201,機械工程系,81.25,1
技職,私立,黎明技術學院,520201,機械工程系,75,1
技職,公立,國立屏東科技大學,520202,車輛工程系,98.82,1
技職,公立,國立臺北科技大學,520202,車輛工程系,100,1
技職,公立,國立虎尾科技大學,520202,車輛工程系,97.59,1
一般,公立,國立成功大學,520205,航空太空工程學系,91.07,1
一般,私立,淡江大學,520205,航空太空工程學系,94.17,1
技職,公立,國立虎尾科技大學,520206,飛機工程系,100,1
一般,私立,逢甲大學,520207,航太與系統工程學系,93.4,1
技職,私立,中華科技大學,520208,航空機械系,95,1
一般,公立,國立臺灣海洋大學,520212,系統工程暨造船學系,94.74,1
一般,公立,國立臺灣海洋大學,520214,輪機工程學系,93.81,1
技職,公立,國立高雄海洋科技大學,520214,輪機工程系,94.59,1
技職,私立,台北海洋技術學院,520214,輪機工程系,80,1
技職,公立,國立虎尾科技大學,520215,機械設計工程系,97.73,1
技職,公立,國立高雄應用科技大學,520216,模具工程系,99.37,1
技職,公立,國立高雄第一科技大學,520219,機械與自動化工程系,100,1
一般,私立,大葉大學,520219,機械與自動化工程學系,99,1
一般,私立,義守大學,520219,機械與自動化工程學系,95.45,1
技職,私立,高苑科技大學,520219,機械與自動化工程系,77.38,1
技職,私立,中州科技大學,520219,機械與自動化工程系,65.71,1
技職,公立,國立虎尾科技大學,520220,機械與電腦輔助工程系,98.89,1
一般,私立,逢甲大學,520220,機械與電腦輔助工程學系,99.37,1
技職,私立,聖約翰科技大學,520220,機械與電腦輔助工程系,42.5,1
技職,私立,遠東科技大學,520222,自動化控制系,60,1
一般,公立,國立臺灣師範大學,520226,機電工程學系,100,1
一般,公立,國立中山大學,520226,機械與機電工程學系,94.55,1
一般,公立,國立臺灣海洋大學,520226,機械與機電工程學系,97.92,1
一般,公立,國立彰化師範大學,520226,機電工程學系,95.45,1
一般,公立,國立宜蘭大學,520226,機械與機電工程學系,93.62,1
一般,私立,淡江大學,520226,機械與機電工程學系,97.5,1
一般,私立,華梵大學,520226,機電工程學系,70,1
技職,私立,大華科技大學,520226,機電工程系,28.89,1
技職,私立,蘭陽技術學院,520226,機電工程系,12.31,1
一般,公立,國立成功大學,520228,系統及船舶機電工程學系,98.21,1
一般,私立,中華大學,520231,光機電與材料學士學位學程,95.83,1
一般,公立,國立臺灣大學,520239,生物產業機電工程學系,92.68,1
一般,公立,國立中興大學,520239,生物產業機電工程學系,98.28,1
一般,公立,國立嘉義大學,520239,生物機電工程學系,100,1
技職,公立,國立屏東科技大學,520239,生物機電工程系,100,1
一般,公立,國立宜蘭大學,520239,生物機電工程學系,96.15,1
一般,公立,國立嘉義大學,520255,機械與能源工程學系,97.92,1
技職,公立,國立高雄海洋科技大學,520263,造船及海洋工程系,97,1
一般,私立,逢甲大學,520265,精密系統設計學士學位學程,100,1
技職,私立,萬能科技大學,520267,航空光機電系,82.22,1
