一般,公立,國立東華大學,810201,觀光暨休閒遊憩學系,98.11,1
技職,公立,國立高雄應用科技大學,810201,觀光管理系,100,1
技職,公立,國立澎湖科技大學,810201,觀光休閒系,74,1
一般,公立,國立金門大學,810201,觀光管理學系,97.5,1
一般,私立,義守大學,810201,觀光學系,89.83,1
一般,私立,世新大學,810201,觀光學系,97.33,1
一般,私立,實踐大學,810201,觀光管理學系,94.86,1
技職,私立,龍華科技大學,810201,觀光休閒系,97,1
技職,私立,正修科技大學,810201,觀光遊憩系,92,1
技職,私立,建國科技大學,810201,觀光系,83.33,1
技職,私立,聖約翰科技大學,810201,觀光與休閒管理系,66.67,1
技職,私立,嶺東科技大學,810201,觀光與休閒管理系,91.33,1
技職,私立,醒吾科技大學,810201,觀光休閒系,90,1
技職,私立,臺灣觀光學院,810201,觀光休閒系,58.33,1
技職,私立,中州科技大學,810201,觀光與休閒管理系,80,1
技職,私立,大華科技大學,810201,觀光管理系,51.11,1
技職,私立,元培醫事科技大學,810201,觀光與休閒管理系,90.77,1
技職,私立,美和科技大學,810201,觀光系,78.18,1
技職,私立,吳鳳科技大學,810201,觀光休閒管理系,75.83,1
技職,私立,南榮科技大學,810201,觀光系,60,1
技職,私立,黎明技術學院,810201,觀光休閒系,83.33,1
一般,私立,中國文化大學,810202,觀光事業學系,94.64,1
一般,私立,靜宜大學,810202,觀光事業學系,97.59,1
一般,私立,銘傳大學,810202,觀光事業學系,100,1
一般,私立,真理大學,810202,觀光事業學系,92.66,1
技職,私立,嘉南藥理大學,810202,觀光事業管理系,88.33,1
技職,私立,高苑科技大學,810202,觀光事業管理系,83.04,1
技職,私立,大仁科技大學,810202,觀光事業系,82.41,1
一般,私立,台灣首府大學,810202,觀光事業管理學系,44.86,1
技職,私立,臺北城市科技大學,810202,觀光事業系,91.25,1
技職,私立,大漢技術學院,810202,觀光事業管理系,62.86,1
技職,私立,修平科技大學,810203,觀光與遊憩管理系,88.75,1
技職,私立,中國科技大學,810204,觀光與休閒事業管理系,82.42,1
技職,私立,僑光科技大學,810204,觀光與休閒事業管理系,91.67,1
技職,私立,萬能科技大學,810204,觀光與休閒事業管理系,86.84,1
技職,私立,桃園創新技術學院,810204,觀光與休閒事業管理系,43.56,1
技職,私立,和春技術學院,810204,觀光與休閒事業管理系,36,1
技職,私立,東方設計學院,810204,觀光與休閒事業管理系,27.27,1
技職,私立,環球科技大學,810205,觀光與餐飲旅館系,87.04,1
一般,私立,開南大學,810205,觀光與餐飲旅館學系,91.24,1
一般,私立,真理大學,810208,觀光數位知識學系,85.26,1
技職,公立,國立虎尾科技大學,810209,休閒遊憩系,93.75,1
一般,私立,真理大學,810209,休閒遊憩事業學系,45,1
一般,私立,亞洲大學,810210,休閒與遊憩管理學系,97.27,1
技職,私立,致理科技大學,810210,休閒遊憩管理系,92.22,1
技職,公立,國立高雄餐旅大學,810210,休閒暨遊憩管理系,97.22,1
一般,私立,中華大學,810210,休閒遊憩規劃與管理學系,90.8,1
一般,私立,銘傳大學,810210,休閒遊憩管理學系,100,1
技職,私立,輔英科技大學,810210,休閒與遊憩事業管理系,87.63,1
一般,私立,稻江科技暨管理學院,810210,休閒遊憩管理學系,32,1
技職,私立,遠東科技大學,810213,旅遊事業管理系,89.17,1
一般,私立,南華大學,810214,旅遊管理學系,94.12,1
技職,私立,台北海洋技術學院,810214,旅遊管理系,72,1
技職,私立,景文科技大學,810214,旅遊管理系,85.57,1
技職,私立,醒吾科技大學,810216,旅運管理系,91.92,1
技職,公立,國立高雄餐旅大學,810216,旅運管理系,100,1
技職,公立,國立高雄海洋科技大學,810220,海洋休閒管理系,97.73,1
技職,私立,台北海洋技術學院,810220,海洋休閒觀光系,71.11,1
一般,私立,中華大學,810222,觀光與會展學系,100,1
一般,私立,義守大學,810224,國際觀光餐旅學系,95.83,1
技職,私立,亞太創意技術學院,810224,觀光餐旅系,65,1
技職,私立,中華科技大學,810224,觀光餐旅系,81.82,1
技職,私立,樹德科技大學,810230,休閒與觀光管理系,89.09,1
技職,公立,國立高雄餐旅大學,810233,國際觀光學士學位學程,100,1
一般,私立,淡江大學,810233,國際觀光管理學系全英語學士班,93,1
技職,私立,崑山科技大學,810238,旅遊文化發展系,91.76,1
一般,公立,國立臺東大學,810241,文化資源與休閒產業學系,97.78,1
技職,私立,臺灣觀光學院,810242,觀光旅遊系,18.89,1
一般,私立,大葉大學,810242,觀光旅遊學系,90.7,1
技職,私立,蘭陽技術學院,810242,觀光旅遊系,40,1
技職,私立,崇右技術學院,810242,觀光旅遊管理系,71,1
一般,公立,國立聯合大學,810243,文化觀光產業學系,97.78,1
技職,私立,東南科技大學,810244,觀光與生態旅遊系,59.33,1
技職,私立,環球科技大學,810244,觀光與生態旅遊系,82.22,1
技職,私立,南開科技大學,810245,數位旅遊管理系,77.78,1
技職,私立,大同技術學院,810246,旅遊與休閒娛樂管理系,71.43,1
一般,公立,國立暨南國際大學,810247,觀光休閒與餐旅管理學系,100,1
一般,私立,真理大學,810250,旅遊文化與健康產業學士學位學程,51.11,1
一般,私立,真理大學,810253,觀光暨服務產業學士學位學程,28.89,1
一般,私立,長榮大學,810255,觀光與餐飲管理學系,91.01,1
一般,私立,稻江科技暨管理學院,810256,觀光規劃學士學位學程,53.33,1
