一般,公立,國立清華大學,440301,物理學系,98.36,1
一般,公立,國立臺灣大學,440301,物理學系,98.21,1
一般,公立,國立臺灣師範大學,440301,物理學系,100,1
一般,公立,國立成功大學,440301,物理學系,93.48,1
一般,公立,國立中興大學,440301,物理學系,98.15,1
一般,公立,國立中央大學,440301,物理學系,98,1
一般,公立,國立中山大學,440301,物理學系,100,1
一般,公立,國立中正大學,440301,物理學系,100,1
一般,公立,國立高雄師範大學,440301,物理學系,95,1
一般,公立,國立彰化師範大學,440301,物理學系,93.75,1
一般,公立,國立東華大學,440301,物理學系,91.67,1
一般,私立,輔仁大學,440301,物理學系,95.45,1
一般,私立,東吳大學,440301,物理學系,94.92,1
一般,私立,中原大學,440301,物理學系,100,1
一般,私立,淡江大學,440301,物理學系,97.89,1
一般,公立,國立高雄大學,440302,應用物理學系,98,1
一般,公立,國立屏東大學,440302,應用物理系,94.29,1
一般,私立,東海大學,440302,應用物理學系,100,1
一般,公立,國立交通大學,440303,電子物理學系,95.65,1
一般,公立,國立嘉義大學,440303,電子物理學系,96,1
