一般,公立,國立政治大學,310501,心理學系,95.24
一般,公立,國立臺灣大學,310501,心理學系,90.63
一般,公立,國立成功大學,310501,心理學系,86.21
一般,公立,國立中正大學,310501,心理學系,91.67
一般,私立,輔仁大學,310501,心理學系,96.55
一般,私立,東吳大學,310501,心理學系,93.22
一般,私立,中原大學,310501,心理學系,94.44
一般,私立,高雄醫學大學,310501,心理學系,84.48
一般,私立,中山醫學大學,310501,心理學系,72.73
一般,私立,玄奘大學,310501,應用心理學系,86.25
一般,私立,佛光大學,310501,心理學系,91.11
一般,私立,亞洲大學,310501,心理學系,97.27
一般,私立,世新大學,310503,社會心理學系,94
一般,私立,中國文化大學,310504,心理輔導學系,98.31
一般,私立,輔仁大學,310505,臨床心理學系,100
一般,公立,國立彰化師範大學,310506,輔導與諮商學系,97.22
一般,公立,國立嘉義大學,310506,輔導與諮商學系,98
一般,公立,國立臺南大學,310507,諮商與輔導學系,97.56
一般,公立,國立臺中教育大學,310508,諮商與應用心理學系,95.45
一般,公立,國立臺北教育大學,310509,心理與諮商學系,97.56
一般,公立,臺北市立大學,310509,心理與諮商學系,95.12
一般,私立,銘傳大學,310517,諮商與工商心理學系,96.67
一般,公立,國立東華大學,310518,諮商與臨床心理學系,95.45
一般,私立,長榮大學,310519,健康心理學系,88.46
技職,公立,國立臺北護理健康大學,310521,生死與健康心理諮商系,97.78
