一般,公立,國立政治大學,310101,經濟學系,97.59
一般,公立,國立清華大學,310101,經濟學系,100
一般,公立,國立臺灣大學,310101,經濟學系,98.28
一般,公立,國立成功大學,310101,經濟學系,100
一般,公立,國立中央大學,310101,經濟學系,96.3
一般,公立,國立中正大學,310101,經濟學系,96.88
一般,公立,國立臺北大學,310101,經濟學系,96.67
一般,公立,國立東華大學,310101,經濟學系,96.36
一般,公立,國立暨南國際大學,310101,經濟學系,93.33
一般,私立,東海大學,310101,經濟學系,96.47
一般,私立,輔仁大學,310101,經濟學系,96.55
一般,私立,東吳大學,310101,經濟學系,95.4
一般,私立,淡江大學,310101,經濟學系,96.67
一般,私立,中國文化大學,310101,經濟學系,89.09
一般,私立,逢甲大學,310101,經濟學系,98.21
一般,私立,世新大學,310101,經濟學系,98
一般,私立,銘傳大學,310101,經濟學系,98.33
一般,私立,真理大學,310101,經濟學系,92.16
一般,公立,國立中興大學,310102,應用經濟學系,98.08
一般,公立,國立嘉義大學,310102,應用經濟學系,92
一般,公立,國立高雄大學,310102,應用經濟學系,94.55
一般,私立,佛光大學,310102,應用經濟學系,90
一般,私立,逢甲大學,310103,合作經濟學系,100
一般,私立,淡江大學,310104,產業經濟學系,98
一般,公立,國立中山大學,310109,政治經濟學系,96
