技職,公立,國立屏東科技大學,760401,幼兒保育系,100,1
技職,公立,國立臺北護理健康大學,760401,嬰幼兒保育系,98,1
技職,私立,朝陽科技大學,760401,幼兒保育系,97.32,1
技職,私立,南臺科技大學,760401,幼兒保育系,95.83,1
技職,私立,嘉南藥理大學,760401,嬰幼兒保育系,82.73,1
技職,私立,輔英科技大學,760401,幼兒保育系,76.47,1
技職,私立,明新科技大學,760401,幼兒保育系,96,1
技職,私立,弘光科技大學,760401,幼兒保育系,96.51,1
技職,私立,正修科技大學,760401,幼兒保育系,86.96,1
技職,私立,大仁科技大學,760401,幼兒保育系,54.76,1
技職,私立,台南應用科技大學,760401,幼兒保育系,94.87,1
技職,私立,中華醫事科技大學,760401,幼兒保育系,77.5,1
技職,私立,育達科技大學,760401,幼兒保育系,76.14,1
技職,私立,吳鳳科技大學,760401,幼兒保育系,82.22,1
技職,私立,環球科技大學,760401,幼兒保育系,94,1
技職,私立,中州科技大學,760401,幼兒保育系,60,1
技職,私立,桃園創新技術學院,760401,幼兒保育系,71,1
技職,私立,經國管理暨健康學院,760401,幼兒保育系,77.78,1
技職,私立,長庚科技大學,760401,幼兒保育系,98,1
一般,私立,輔仁大學,760403,兒童與家庭學系,100,1
技職,私立,樹德科技大學,760403,兒童與家庭服務系,98.18,1
技職,私立,亞太創意技術學院,760403,兒童與家庭服務系,17.5,1
一般,私立,實踐大學,760404,家庭研究與兒童發展學系,98.21,1
