一般,公立,國立政治大學,220201,中國文學系,98.78
一般,公立,國立清華大學,220201,中國文學系,96
一般,公立,國立臺灣大學,220201,中國文學系,98
一般,公立,國立臺灣師範大學,220201,國文學系,99.05
一般,公立,國立成功大學,220201,中國文學系,92.73
一般,公立,國立中興大學,220201,中國文學系,98.25
一般,公立,國立中央大學,220201,中國文學系,100
一般,公立,國立中山大學,220201,中國文學系,100
一般,公立,國立中正大學,220201,中國文學系,97.92
一般,公立,國立高雄師範大學,220201,國文學系,95.29
一般,公立,國立彰化師範大學,220201,國文學系,100
一般,公立,國立臺北大學,220201,中國文學系,93.33
一般,公立,國立嘉義大學,220201,中國文學系,94
一般,公立,國立東華大學,220201,中國語文學系,96
一般,公立,國立暨南國際大學,220201,中國語文學系,97.92
一般,公立,國立臺南大學,220201,國語文學系,96.1
一般,公立,國立新竹教育大學,220201,中國語文學系,97.5
一般,公立,國立屏東大學,220201,中國語文學系,92.68
一般,私立,東海大學,220201,中國文學系,100
一般,私立,輔仁大學,220201,中國文學系,99.14
一般,私立,東吳大學,220201,中國文學系,93.06
一般,私立,淡江大學,220201,中國文學學系,97.5
一般,私立,中國文化大學,220201,中國文學系,88.95
一般,私立,逢甲大學,220201,中國文學系,98.21
一般,私立,靜宜大學,220201,中國文學系,95.58
一般,私立,元智大學,220201,中國語文學系,98.33
一般,私立,華梵大學,220201,中國文學系,68.33
一般,私立,世新大學,220201,中國文學系,94
一般,私立,明道大學,220201,中國文學學系,58
一般,公立,臺北市立大學,220201,中國語文學系,96.3
技職,公立,國立臺中科技大學,220202,應用中文系,97.5
一般,私立,銘傳大學,220202,應用中國文學系,95.83
一般,私立,實踐大學,220202,應用中文學系,93.33
一般,公立,國立臺灣師範大學,220204,應用華語文學系,100
一般,公立,國立臺東大學,220204,華語文學系,87.5
一般,公立,國立聯合大學,220204,華語文學系,96
一般,公立,國立金門大學,220204,華語文學系,97.5
一般,私立,中原大學,220204,應用華語文學系,99.09
技職,私立,文藻外語大學,220204,應用華語文系,95.96
一般,私立,南華大學,220205,文學系,95.35
一般,公立,國立東華大學,220211,華文文學系,87.5
一般,私立,佛光大學,220213,中國文學與應用學系,97.5
