一般,公立,國立臺灣大學,210501,戲劇學系,100
一般,公立,國立臺北藝術大學,210501,戲劇學系,100
一般,公立,國立臺灣藝術大學,210501,戲劇學系,89.47
一般,私立,中國文化大學,210501,戲劇學系,91.84
一般,私立,中國文化大學,210502,中國戲劇學系,70.59
技職,公立,國立臺灣戲曲學院,210503,歌仔戲學系,100
技職,公立,國立臺灣戲曲學院,210504,京劇學系,100
技職,公立,國立臺灣戲曲學院,210505,客家戲學系,100
一般,公立,國立中山大學,210506,劇場藝術學系,95
技職,公立,國立臺灣戲曲學院,210506,劇場藝術學系,100
一般,公立,國立臺北藝術大學,210507,劇場設計學系,100
一般,公立,國立臺南大學,210510,戲劇創作與應用學系,97.5
一般,公立,國立臺北藝術大學,210511,舞蹈學系,96.67
一般,公立,國立臺灣藝術大學,210511,舞蹈學系,100
一般,公立,國立臺灣體育運動大學,210511,舞蹈學系,100
一般,私立,中國文化大學,210511,舞蹈學系,85.71
一般,公立,臺北市立大學,210511,舞蹈學系,100
技職,私立,台南應用科技大學,210511,舞蹈系,62.86
一般,私立,玄奘大學,210522,影劇藝術學系,78.33
技職,私立,崇右技術學院,210524,演藝事業系,81.6
技職,私立,臺北城市科技大學,210524,演藝事業學士學位學程,94
